season,player_id,player,team,pos,g,mp,pts_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,fg_percent,x3p_percent,e_fg_percent,avg_dist_fga,percent_fga_from_x0_3_range,percent_fga_from_x3p_range,fg_percent_from_x3p_range,percent_assisted_x3p_fg,percent_dunks_of_fga,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,net_plus_minus_per_100_poss,points_generated_by_assists
2016,smithis01,Ish Smith,2TM,PG,77,2239,15.6,4.9,8.1,1.4,0.4,2.8,2.1,0.411,0.329,0.44,10.4,0.333,0.176,0.329,0.589,0.009,100.0,0.0,0.0,0.0,0.0,1.2,817
2016,smithis01,Ish Smith,2TM,PG,77,2239,15.6,4.9,8.1,1.4,0.4,2.8,2.1,0.411,0.329,0.44,9.5,0.382,0.145,0.303,0.7,0.004,99.0,1.0,0.0,0.0,0.0,1.3,1177
2016,smithis01,Ish Smith,2TM,PG,77,2239,15.6,4.9,8.1,1.4,0.4,2.8,2.1,0.411,0.329,0.44,9.5,0.382,0.145,0.303,0.7,0.004,98.0,2.0,0.0,0.0,0.0,1.6,360
2016,smithis01,Ish Smith,2TM,PG,77,2239,15.6,4.9,8.1,1.4,0.4,2.8,2.1,0.411,0.329,0.44,9.5,0.382,0.145,0.303,0.7,0.004,100.0,0.0,0.0,0.0,0.0,1.2,817
2016,smithis01,Ish Smith,2TM,PG,77,2239,15.6,4.9,8.1,1.4,0.4,2.8,2.1,0.411,0.329,0.44,11.2,0.318,0.185,0.336,0.565,0.011,99.0,1.0,0.0,0.0,0.0,1.3,1177
2016,smithis01,Ish Smith,2TM,PG,77,2239,15.6,4.9,8.1,1.4,0.4,2.8,2.1,0.411,0.329,0.44,11.2,0.318,0.185,0.336,0.565,0.011,98.0,2.0,0.0,0.0,0.0,1.6,360
2016,smithis01,Ish Smith,2TM,PG,77,2239,15.6,4.9,8.1,1.4,0.4,2.8,2.1,0.411,0.329,0.44,11.2,0.318,0.185,0.336,0.565,0.011,100.0,0.0,0.0,0.0,0.0,1.2,817
2016,smithis01,Ish Smith,NOP,PG,27,617,13.9,5.4,9.0,1.4,0.4,2.6,2.2,0.43,0.303,0.452,10.4,0.333,0.176,0.329,0.589,0.009,99.0,1.0,0.0,0.0,0.0,1.3,1177
2016,smithis01,Ish Smith,NOP,PG,27,617,13.9,5.4,9.0,1.4,0.4,2.6,2.2,0.43,0.303,0.452,10.4,0.333,0.176,0.329,0.589,0.009,98.0,2.0,0.0,0.0,0.0,1.6,360
2016,smithis01,Ish Smith,NOP,PG,27,617,13.9,5.4,9.0,1.4,0.4,2.6,2.2,0.43,0.303,0.452,10.4,0.333,0.176,0.329,0.589,0.009,100.0,0.0,0.0,0.0,0.0,1.2,817
2016,smithis01,Ish Smith,NOP,PG,27,617,13.9,5.4,9.0,1.4,0.4,2.6,2.2,0.43,0.303,0.452,9.5,0.382,0.145,0.303,0.7,0.004,99.0,1.0,0.0,0.0,0.0,1.3,1177
2016,smithis01,Ish Smith,NOP,PG,27,617,13.9,5.4,9.0,1.4,0.4,2.6,2.2,0.43,0.303,0.452,9.5,0.382,0.145,0.303,0.7,0.004,98.0,2.0,0.0,0.0,0.0,1.6,360
2016,smithis01,Ish Smith,NOP,PG,27,617,13.9,5.4,9.0,1.4,0.4,2.6,2.2,0.43,0.303,0.452,9.5,0.382,0.145,0.303,0.7,0.004,100.0,0.0,0.0,0.0,0.0,1.2,817
2016,smithis01,Ish Smith,NOP,PG,27,617,13.9,5.4,9.0,1.4,0.4,2.6,2.2,0.43,0.303,0.452,11.2,0.318,0.185,0.336,0.565,0.011,99.0,1.0,0.0,0.0,0.0,1.3,1177
2016,smithis01,Ish Smith,NOP,PG,27,617,13.9,5.4,9.0,1.4,0.4,2.6,2.2,0.43,0.303,0.452,11.2,0.318,0.185,0.336,0.565,0.011,98.0,2.0,0.0,0.0,0.0,1.6,360
2016,smithis01,Ish Smith,NOP,PG,27,617,13.9,5.4,9.0,1.4,0.4,2.6,2.2,0.43,0.303,0.452,11.2,0.318,0.185,0.336,0.565,0.011,100.0,0.0,0.0,0.0,0.0,1.2,817
2016,smithis01,Ish Smith,PHI,PG,50,1622,16.3,4.7,7.7,1.4,0.4,2.9,2.1,0.405,0.336,0.436,10.4,0.333,0.176,0.329,0.589,0.009,99.0,1.0,0.0,0.0,0.0,1.3,1177
2016,smithis01,Ish Smith,PHI,PG,50,1622,16.3,4.7,7.7,1.4,0.4,2.9,2.1,0.405,0.336,0.436,10.4,0.333,0.176,0.329,0.589,0.009,98.0,2.0,0.0,0.0,0.0,1.6,360
2016,smithis01,Ish Smith,PHI,PG,50,1622,16.3,4.7,7.7,1.4,0.4,2.9,2.1,0.405,0.336,0.436,10.4,0.333,0.176,0.329,0.589,0.009,100.0,0.0,0.0,0.0,0.0,1.2,817
2016,smithis01,Ish Smith,PHI,PG,50,1622,16.3,4.7,7.7,1.4,0.4,2.9,2.1,0.405,0.336,0.436,9.5,0.382,0.145,0.303,0.7,0.004,99.0,1.0,0.0,0.0,0.0,1.3,1177
2016,smithis01,Ish Smith,PHI,PG,50,1622,16.3,4.7,7.7,1.4,0.4,2.9,2.1,0.405,0.336,0.436,9.5,0.382,0.145,0.303,0.7,0.004,98.0,2.0,0.0,0.0,0.0,1.6,360
2016,smithis01,Ish Smith,PHI,PG,50,1622,16.3,4.7,7.7,1.4,0.4,2.9,2.1,0.405,0.336,0.436,9.5,0.382,0.145,0.303,0.7,0.004,100.0,0.0,0.0,0.0,0.0,1.2,817
2016,smithis01,Ish Smith,PHI,PG,50,1622,16.3,4.7,7.7,1.4,0.4,2.9,2.1,0.405,0.336,0.436,11.2,0.318,0.185,0.336,0.565,0.011,99.0,1.0,0.0,0.0,0.0,1.3,1177
2016,smithis01,Ish Smith,PHI,PG,50,1622,16.3,4.7,7.7,1.4,0.4,2.9,2.1,0.405,0.336,0.436,11.2,0.318,0.185,0.336,0.565,0.011,98.0,2.0,0.0,0.0,0.0,1.6,360
2016,smithis01,Ish Smith,PHI,PG,50,1622,16.3,4.7,7.7,1.4,0.4,2.9,2.1,0.405,0.336,0.436,11.2,0.318,0.185,0.336,0.565,0.011,100.0,0.0,0.0,0.0,0.0,1.2,817
2016,smithja02,Jason Smith,ORL,C,76,1181,16.6,6.7,1.9,1.0,2.0,1.7,5.0,0.485,0.25,0.489,15.0,0.137,0.032,0.25,1.0,0.008,0.0,0.0,0.0,4.0,96.0,0.0,144
2016,smithjo03,Josh Smith,2TM,PF,55,880,13.6,7.9,3.7,1.4,1.9,3.2,4.8,0.364,0.287,0.423,13.7,0.238,0.41,0.287,0.951,0.049,0.0,0.0,0.0,60.0,40.0,-7.3,205
2016,smithjo03,Josh Smith,2TM,PF,55,880,13.6,7.9,3.7,1.4,1.9,3.2,4.8,0.364,0.287,0.423,13.7,0.238,0.41,0.287,0.951,0.049,0.0,0.0,0.0,37.0,63.0,-15.1,91
2016,smithjo03,Josh Smith,2TM,PF,55,880,13.6,7.9,3.7,1.4,1.9,3.2,4.8,0.364,0.287,0.423,13.7,0.238,0.41,0.287,0.951,0.049,0.0,0.0,0.0,86.0,14.0,1.1,114
2016,smithjo03,Josh Smith,2TM,PF,55,880,13.6,7.9,3.7,1.4,1.9,3.2,4.8,0.364,0.287,0.423,12.3,0.283,0.322,0.31,0.944,0.078,0.0,0.0,0.0,60.0,40.0,-7.3,205
2016,smithjo03,Josh Smith,2TM,PF,55,880,13.6,7.9,3.7,1.4,1.9,3.2,4.8,0.364,0.287,0.423,12.3,0.283,0.322,0.31,0.944,0.078,0.0,0.0,0.0,37.0,63.0,-15.1,91
2016,smithjo03,Josh Smith,2TM,PF,55,880,13.6,7.9,3.7,1.4,1.9,3.2,4.8,0.364,0.287,0.423,12.3,0.283,0.322,0.31,0.944,0.078,0.0,0.0,0.0,86.0,14.0,1.1,114
2016,smithjo03,Josh Smith,2TM,PF,55,880,13.6,7.9,3.7,1.4,1.9,3.2,4.8,0.364,0.287,0.423,15.1,0.189,0.503,0.271,0.957,0.018,0.0,0.0,0.0,60.0,40.0,-7.3,205
2016,smithjo03,Josh Smith,2TM,PF,55,880,13.6,7.9,3.7,1.4,1.9,3.2,4.8,0.364,0.287,0.423,15.1,0.189,0.503,0.271,0.957,0.018,0.0,0.0,0.0,37.0,63.0,-15.1,91
2016,smithjo03,Josh Smith,2TM,PF,55,880,13.6,7.9,3.7,1.4,1.9,3.2,4.8,0.364,0.287,0.423,15.1,0.189,0.503,0.271,0.957,0.018,0.0,0.0,0.0,86.0,14.0,1.1,114
2016,smithjo03,Josh Smith,LAC,PF,32,459,14.2,9.8,3.3,1.4,2.7,3.2,4.9,0.383,0.31,0.433,13.7,0.238,0.41,0.287,0.951,0.049,0.0,0.0,0.0,60.0,40.0,-7.3,205
2016,smithjo03,Josh Smith,LAC,PF,32,459,14.2,9.8,3.3,1.4,2.7,3.2,4.9,0.383,0.31,0.433,13.7,0.238,0.41,0.287,0.951,0.049,0.0,0.0,0.0,37.0,63.0,-15.1,91
2016,smithjo03,Josh Smith,LAC,PF,32,459,14.2,9.8,3.3,1.4,2.7,3.2,4.9,0.383,0.31,0.433,13.7,0.238,0.41,0.287,0.951,0.049,0.0,0.0,0.0,86.0,14.0,1.1,114
2016,smithjo03,Josh Smith,LAC,PF,32,459,14.2,9.8,3.3,1.4,2.7,3.2,4.9,0.383,0.31,0.433,12.3,0.283,0.322,0.31,0.944,0.078,0.0,0.0,0.0,60.0,40.0,-7.3,205
2016,smithjo03,Josh Smith,LAC,PF,32,459,14.2,9.8,3.3,1.4,2.7,3.2,4.9,0.383,0.31,0.433,12.3,0.283,0.322,0.31,0.944,0.078,0.0,0.0,0.0,37.0,63.0,-15.1,91
2016,smithjo03,Josh Smith,LAC,PF,32,459,14.2,9.8,3.3,1.4,2.7,3.2,4.9,0.383,0.31,0.433,12.3,0.283,0.322,0.31,0.944,0.078,0.0,0.0,0.0,86.0,14.0,1.1,114
2016,smithjo03,Josh Smith,LAC,PF,32,459,14.2,9.8,3.3,1.4,2.7,3.2,4.9,0.383,0.31,0.433,15.1,0.189,0.503,0.271,0.957,0.018,0.0,0.0,0.0,60.0,40.0,-7.3,205
2016,smithjo03,Josh Smith,LAC,PF,32,459,14.2,9.8,3.3,1.4,2.7,3.2,4.9,0.383,0.31,0.433,15.1,0.189,0.503,0.271,0.957,0.018,0.0,0.0,0.0,37.0,63.0,-15.1,91
2016,smithjo03,Josh Smith,LAC,PF,32,459,14.2,9.8,3.3,1.4,2.7,3.2,4.9,0.383,0.31,0.433,15.1,0.189,0.503,0.271,0.957,0.018,0.0,0.0,0.0,86.0,14.0,1.1,114
2016,smithjo03,Josh Smith,HOU,PF,23,421,12.9,5.7,4.1,1.4,1.1,3.1,4.8,0.343,0.271,0.411,13.7,0.238,0.41,0.287,0.951,0.049,0.0,0.0,0.0,60.0,40.0,-7.3,205
2016,smithjo03,Josh Smith,HOU,PF,23,421,12.9,5.7,4.1,1.4,1.1,3.1,4.8,0.343,0.271,0.411,13.7,0.238,0.41,0.287,0.951,0.049,0.0,0.0,0.0,37.0,63.0,-15.1,91
2016,smithjo03,Josh Smith,HOU,PF,23,421,12.9,5.7,4.1,1.4,1.1,3.1,4.8,0.343,0.271,0.411,13.7,0.238,0.41,0.287,0.951,0.049,0.0,0.0,0.0,86.0,14.0,1.1,114
2016,smithjo03,Josh Smith,HOU,PF,23,421,12.9,5.7,4.1,1.4,1.1,3.1,4.8,0.343,0.271,0.411,12.3,0.283,0.322,0.31,0.944,0.078,0.0,0.0,0.0,60.0,40.0,-7.3,205
2016,smithjo03,Josh Smith,HOU,PF,23,421,12.9,5.7,4.1,1.4,1.1,3.1,4.8,0.343,0.271,0.411,12.3,0.283,0.322,0.31,0.944,0.078,0.0,0.0,0.0,37.0,63.0,-15.1,91
2016,smithjo03,Josh Smith,HOU,PF,23,421,12.9,5.7,4.1,1.4,1.1,3.1,4.8,0.343,0.271,0.411,12.3,0.283,0.322,0.31,0.944,0.078,0.0,0.0,0.0,86.0,14.0,1.1,114
2016,smithjo03,Josh Smith,HOU,PF,23,421,12.9,5.7,4.1,1.4,1.1,3.1,4.8,0.343,0.271,0.411,15.1,0.189,0.503,0.271,0.957,0.018,0.0,0.0,0.0,60.0,40.0,-7.3,205
2016,smithjo03,Josh Smith,HOU,PF,23,421,12.9,5.7,4.1,1.4,1.1,3.1,4.8,0.343,0.271,0.411,15.1,0.189,0.503,0.271,0.957,0.018,0.0,0.0,0.0,37.0,63.0,-15.1,91
2016,smithjo03,Josh Smith,HOU,PF,23,421,12.9,5.7,4.1,1.4,1.1,3.1,4.8,0.343,0.271,0.411,15.1,0.189,0.503,0.271,0.957,0.018,0.0,0.0,0.0,86.0,14.0,1.1,114
2016,smithjr01,J.R. Smith,CLE,SG,77,2362,14.6,3.3,2.0,1.2,0.3,0.9,3.1,0.415,0.4,0.535,19.1,0.081,0.6,0.4,0.926,0.013,1.0,77.0,22.0,0.0,0.0,0.4,314
2016,snellto01,Tony Snell,CHI,SF,64,1301,9.4,5.5,1.7,0.4,0.5,1.4,2.8,0.372,0.361,0.454,15.6,0.204,0.457,0.361,0.946,0.038,0.0,30.0,70.0,1.0,0.0,8.7,138
2016,speigma01,Marreese Speights,GSW,C,72,832,22.2,10.3,2.6,0.8,1.5,2.9,5.1,0.432,0.387,0.458,12.5,0.252,0.136,0.387,0.917,0.05,0.0,0.0,0.0,17.0,84.0,-13.3,144
2016,splitti01,Tiago Splitter,ATL,C,36,579,12.5,7.5,1.9,1.2,0.7,1.5,4.4,0.523,0.0,0.523,3.0,0.748,0.013,0.0,,0.077,0.0,0.0,0.0,0.0,100.0,6.7,67
2016,stausni01,Nik Stauskas,PHI,SG,73,1809,12.3,3.6,2.7,0.9,0.4,1.9,2.3,0.385,0.326,0.483,16.8,0.251,0.596,0.326,0.915,0.039,0.0,76.0,23.0,1.0,0.0,-2.3,317
2016,stephla01,Lance Stephenson,2TM,SF,69,1372,15.0,5.9,3.5,1.1,0.2,2.5,3.5,0.481,0.385,0.513,10.6,0.386,0.165,0.385,0.733,0.027,0.0,22.0,69.0,9.0,0.0,-3.8,299
2016,stephla01,Lance Stephenson,2TM,SF,69,1372,15.0,5.9,3.5,1.1,0.2,2.5,3.5,0.481,0.385,0.513,10.6,0.386,0.165,0.385,0.733,0.027,0.0,8.0,78.0,14.0,0.0,-7.3,135
2016,stephla01,Lance Stephenson,2TM,SF,69,1372,15.0,5.9,3.5,1.1,0.2,2.5,3.5,0.481,0.385,0.513,10.6,0.386,0.165,0.385,0.733,0.027,0.0,36.0,61.0,4.0,0.0,-0.5,164
2016,stephla01,Lance Stephenson,2TM,SF,69,1372,15.0,5.9,3.5,1.1,0.2,2.5,3.5,0.481,0.385,0.513,12.3,0.367,0.283,0.404,0.789,0.036,0.0,22.0,69.0,9.0,0.0,-3.8,299
2016,stephla01,Lance Stephenson,2TM,SF,69,1372,15.0,5.9,3.5,1.1,0.2,2.5,3.5,0.481,0.385,0.513,12.3,0.367,0.283,0.404,0.789,0.036,0.0,8.0,78.0,14.0,0.0,-7.3,135
2016,stephla01,Lance Stephenson,2TM,SF,69,1372,15.0,5.9,3.5,1.1,0.2,2.5,3.5,0.481,0.385,0.513,12.3,0.367,0.283,0.404,0.789,0.036,0.0,36.0,61.0,4.0,0.0,-0.5,164
2016,stephla01,Lance Stephenson,2TM,SF,69,1372,15.0,5.9,3.5,1.1,0.2,2.5,3.5,0.481,0.385,0.513,8.9,0.396,0.101,0.355,0.636,0.023,0.0,22.0,69.0,9.0,0.0,-3.8,299
2016,stephla01,Lance Stephenson,2TM,SF,69,1372,15.0,5.9,3.5,1.1,0.2,2.5,3.5,0.481,0.385,0.513,8.9,0.396,0.101,0.355,0.636,0.023,0.0,8.0,78.0,14.0,0.0,-7.3,135
2016,stephla01,Lance Stephenson,2TM,SF,69,1372,15.0,5.9,3.5,1.1,0.2,2.5,3.5,0.481,0.385,0.513,8.9,0.396,0.101,0.355,0.636,0.023,0.0,36.0,61.0,4.0,0.0,-0.5,164
2016,stephla01,Lance Stephenson,LAC,SF,43,680,10.8,5.7,3.2,1.3,0.2,2.5,4.2,0.494,0.404,0.551,10.6,0.386,0.165,0.385,0.733,0.027,0.0,22.0,69.0,9.0,0.0,-3.8,299
2016,stephla01,Lance Stephenson,LAC,SF,43,680,10.8,5.7,3.2,1.3,0.2,2.5,4.2,0.494,0.404,0.551,10.6,0.386,0.165,0.385,0.733,0.027,0.0,8.0,78.0,14.0,0.0,-7.3,135
2016,stephla01,Lance Stephenson,LAC,SF,43,680,10.8,5.7,3.2,1.3,0.2,2.5,4.2,0.494,0.404,0.551,10.6,0.386,0.165,0.385,0.733,0.027,0.0,36.0,61.0,4.0,0.0,-0.5,164
2016,stephla01,Lance Stephenson,LAC,SF,43,680,10.8,5.7,3.2,1.3,0.2,2.5,4.2,0.494,0.404,0.551,12.3,0.367,0.283,0.404,0.789,0.036,0.0,22.0,69.0,9.0,0.0,-3.8,299
2016,stephla01,Lance Stephenson,LAC,SF,43,680,10.8,5.7,3.2,1.3,0.2,2.5,4.2,0.494,0.404,0.551,12.3,0.367,0.283,0.404,0.789,0.036,0.0,8.0,78.0,14.0,0.0,-7.3,135
2016,stephla01,Lance Stephenson,LAC,SF,43,680,10.8,5.7,3.2,1.3,0.2,2.5,4.2,0.494,0.404,0.551,12.3,0.367,0.283,0.404,0.789,0.036,0.0,36.0,61.0,4.0,0.0,-0.5,164
2016,stephla01,Lance Stephenson,LAC,SF,43,680,10.8,5.7,3.2,1.3,0.2,2.5,4.2,0.494,0.404,0.551,8.9,0.396,0.101,0.355,0.636,0.023,0.0,22.0,69.0,9.0,0.0,-3.8,299
2016,stephla01,Lance Stephenson,LAC,SF,43,680,10.8,5.7,3.2,1.3,0.2,2.5,4.2,0.494,0.404,0.551,8.9,0.396,0.101,0.355,0.636,0.023,0.0,8.0,78.0,14.0,0.0,-7.3,135
2016,stephla01,Lance Stephenson,LAC,SF,43,680,10.8,5.7,3.2,1.3,0.2,2.5,4.2,0.494,0.404,0.551,8.9,0.396,0.101,0.355,0.636,0.023,0.0,36.0,61.0,4.0,0.0,-0.5,164
2016,stephla01,Lance Stephenson,MEM,SF,26,692,19.2,6.0,3.8,1.0,0.3,2.4,2.9,0.474,0.355,0.492,10.6,0.386,0.165,0.385,0.733,0.027,0.0,22.0,69.0,9.0,0.0,-3.8,299
2016,stephla01,Lance Stephenson,MEM,SF,26,692,19.2,6.0,3.8,1.0,0.3,2.4,2.9,0.474,0.355,0.492,10.6,0.386,0.165,0.385,0.733,0.027,0.0,8.0,78.0,14.0,0.0,-7.3,135
2016,stephla01,Lance Stephenson,MEM,SF,26,692,19.2,6.0,3.8,1.0,0.3,2.4,2.9,0.474,0.355,0.492,10.6,0.386,0.165,0.385,0.733,0.027,0.0,36.0,61.0,4.0,0.0,-0.5,164
2016,stephla01,Lance Stephenson,MEM,SF,26,692,19.2,6.0,3.8,1.0,0.3,2.4,2.9,0.474,0.355,0.492,12.3,0.367,0.283,0.404,0.789,0.036,0.0,22.0,69.0,9.0,0.0,-3.8,299
2016,stephla01,Lance Stephenson,MEM,SF,26,692,19.2,6.0,3.8,1.0,0.3,2.4,2.9,0.474,0.355,0.492,12.3,0.367,0.283,0.404,0.789,0.036,0.0,8.0,78.0,14.0,0.0,-7.3,135
2016,stephla01,Lance Stephenson,MEM,SF,26,692,19.2,6.0,3.8,1.0,0.3,2.4,2.9,0.474,0.355,0.492,12.3,0.367,0.283,0.404,0.789,0.036,0.0,36.0,61.0,4.0,0.0,-0.5,164
2016,stephla01,Lance Stephenson,MEM,SF,26,692,19.2,6.0,3.8,1.0,0.3,2.4,2.9,0.474,0.355,0.492,8.9,0.396,0.101,0.355,0.636,0.023,0.0,22.0,69.0,9.0,0.0,-3.8,299
2016,stephla01,Lance Stephenson,MEM,SF,26,692,19.2,6.0,3.8,1.0,0.3,2.4,2.9,0.474,0.355,0.492,8.9,0.396,0.101,0.355,0.636,0.023,0.0,8.0,78.0,14.0,0.0,-7.3,135
2016,stephla01,Lance Stephenson,MEM,SF,26,692,19.2,6.0,3.8,1.0,0.3,2.4,2.9,0.474,0.355,0.492,8.9,0.396,0.101,0.355,0.636,0.023,0.0,36.0,61.0,4.0,0.0,-0.5,164
2016,stoudam01,Amar'e Stoudemire,MIA,C,52,762,14.2,10.5,1.3,0.9,1.9,2.2,4.3,0.566,,0.566,4.8,0.624,0.0,,,0.158,0.0,0.0,0.0,0.0,100.0,-1.6,60
2016,stuckro01,Rodney Stuckey,IND,PG,58,1275,14.6,4.4,4.0,1.2,0.2,2.1,2.2,0.413,0.241,0.436,12.4,0.287,0.187,0.241,0.85,0.002,40.0,59.0,1.0,0.0,0.0,-2.5,335
2016,sullija01,Jared Sullinger,BOS,PF,81,1915,15.7,12.7,3.5,1.4,0.9,1.9,3.9,0.435,0.282,0.453,11.3,0.292,0.128,0.282,1.0,0.009,0.0,0.0,0.0,14.0,86.0,3.2,440
2016,teaguje01,Jeff Teague,ATL,PG,79,2255,19.8,3.4,7.5,1.5,0.4,3.5,2.7,0.439,0.4,0.495,11.0,0.372,0.278,0.4,0.636,0.005,94.0,6.0,0.0,0.0,0.0,-6.2,1093
2016,teletmi01,Mirza Teletović,PHO,PF,79,1686,20.6,6.4,1.9,0.7,0.4,1.8,3.4,0.427,0.393,0.544,17.9,0.129,0.592,0.393,0.95,0.013,0.0,0.0,5.0,85.0,10.0,2.8,213
2016,templga01,Garrett Temple,WAS,SF,80,1951,10.7,3.9,2.6,1.3,0.3,1.2,3.6,0.398,0.345,0.486,15.7,0.261,0.511,0.345,0.944,0.026,1.0,54.0,42.0,3.0,0.0,1.8,320
2016,terryja01,Jason Terry,HOU,SG,72,1258,12.1,2.3,2.9,1.3,0.3,1.4,2.6,0.402,0.356,0.525,19.6,0.072,0.694,0.356,0.903,0.0,60.0,40.0,1.0,0.0,0.0,-2.0,249
2016,thomais02,Isaiah Thomas,BOS,PG,82,2644,24.8,3.3,6.9,1.2,0.1,3.0,2.3,0.428,0.359,0.488,12.2,0.34,0.336,0.359,0.647,0.0,100.0,0.0,0.0,0.0,0.0,2.2,1187
2016,thomala01,Lance Thomas,NYK,PF,59,1313,13.3,3.6,1.5,0.6,0.2,1.6,3.0,0.442,0.404,0.5,13.4,0.217,0.285,0.404,0.909,0.026,0.0,0.0,13.0,87.0,0.0,4.5,119
2016,thompho01,Hollis Thompson,PHI,SG,77,2154,12.7,4.5,1.7,0.6,0.4,1.3,3.1,0.397,0.38,0.507,17.8,0.146,0.576,0.38,0.973,0.004,0.0,27.0,67.0,7.0,0.0,3.0,232
2016,thompja02,Jason Thompson,2TM,C,47,471,11.2,10.2,2.2,0.9,1.5,1.1,6.1,0.481,0.333,0.505,7.7,0.398,0.139,0.333,1.0,0.074,0.0,0.0,0.0,36.0,64.0,-7.4,66
2016,thompja02,Jason Thompson,2TM,C,47,471,11.2,10.2,2.2,0.9,1.5,1.1,6.1,0.481,0.333,0.505,7.7,0.398,0.139,0.333,1.0,0.074,0.0,0.0,0.0,19.0,81.0,-25.5,42
2016,thompja02,Jason Thompson,2TM,C,47,471,11.2,10.2,2.2,0.9,1.5,1.1,6.1,0.481,0.333,0.505,7.7,0.398,0.139,0.333,1.0,0.074,0.0,0.0,0.0,47.0,53.0,3.7,24
2016,thompja02,Jason Thompson,2TM,C,47,471,11.2,10.2,2.2,0.9,1.5,1.1,6.1,0.481,0.333,0.505,5.7,0.405,0.0,,,0.095,0.0,0.0,0.0,36.0,64.0,-7.4,66
2016,thompja02,Jason Thompson,2TM,C,47,471,11.2,10.2,2.2,0.9,1.5,1.1,6.1,0.481,0.333,0.505,5.7,0.405,0.0,,,0.095,0.0,0.0,0.0,19.0,81.0,-25.5,42
2016,thompja02,Jason Thompson,2TM,C,47,471,11.2,10.2,2.2,0.9,1.5,1.1,6.1,0.481,0.333,0.505,5.7,0.405,0.0,,,0.095,0.0,0.0,0.0,47.0,53.0,3.7,24
2016,thompja02,Jason Thompson,2TM,C,47,471,11.2,10.2,2.2,0.9,1.5,1.1,6.1,0.481,0.333,0.505,9.7,0.394,0.227,0.333,1.0,0.061,0.0,0.0,0.0,36.0,64.0,-7.4,66
2016,thompja02,Jason Thompson,2TM,C,47,471,11.2,10.2,2.2,0.9,1.5,1.1,6.1,0.481,0.333,0.505,9.7,0.394,0.227,0.333,1.0,0.061,0.0,0.0,0.0,19.0,81.0,-25.5,42
2016,thompja02,Jason Thompson,2TM,C,47,471,11.2,10.2,2.2,0.9,1.5,1.1,6.1,0.481,0.333,0.505,9.7,0.394,0.227,0.333,1.0,0.061,0.0,0.0,0.0,47.0,53.0,3.7,24
2016,thompja02,Jason Thompson,TOR,C,19,292,10.7,9.9,1.2,1.0,1.5,1.0,4.9,0.485,0.333,0.523,7.7,0.398,0.139,0.333,1.0,0.074,0.0,0.0,0.0,36.0,64.0,-7.4,66
2016,thompja02,Jason Thompson,TOR,C,19,292,10.7,9.9,1.2,1.0,1.5,1.0,4.9,0.485,0.333,0.523,7.7,0.398,0.139,0.333,1.0,0.074,0.0,0.0,0.0,19.0,81.0,-25.5,42
2016,thompja02,Jason Thompson,TOR,C,19,292,10.7,9.9,1.2,1.0,1.5,1.0,4.9,0.485,0.333,0.523,7.7,0.398,0.139,0.333,1.0,0.074,0.0,0.0,0.0,47.0,53.0,3.7,24
2016,thompja02,Jason Thompson,TOR,C,19,292,10.7,9.9,1.2,1.0,1.5,1.0,4.9,0.485,0.333,0.523,5.7,0.405,0.0,,,0.095,0.0,0.0,0.0,36.0,64.0,-7.4,66
2016,thompja02,Jason Thompson,TOR,C,19,292,10.7,9.9,1.2,1.0,1.5,1.0,4.9,0.485,0.333,0.523,5.7,0.405,0.0,,,0.095,0.0,0.0,0.0,19.0,81.0,-25.5,42
2016,thompja02,Jason Thompson,TOR,C,19,292,10.7,9.9,1.2,1.0,1.5,1.0,4.9,0.485,0.333,0.523,5.7,0.405,0.0,,,0.095,0.0,0.0,0.0,47.0,53.0,3.7,24
2016,thompja02,Jason Thompson,TOR,C,19,292,10.7,9.9,1.2,1.0,1.5,1.0,4.9,0.485,0.333,0.523,9.7,0.394,0.227,0.333,1.0,0.061,0.0,0.0,0.0,36.0,64.0,-7.4,66
2016,thompja02,Jason Thompson,TOR,C,19,292,10.7,9.9,1.2,1.0,1.5,1.0,4.9,0.485,0.333,0.523,9.7,0.394,0.227,0.333,1.0,0.061,0.0,0.0,0.0,19.0,81.0,-25.5,42
2016,thompja02,Jason Thompson,TOR,C,19,292,10.7,9.9,1.2,1.0,1.5,1.0,4.9,0.485,0.333,0.523,9.7,0.394,0.227,0.333,1.0,0.061,0.0,0.0,0.0,47.0,53.0,3.7,24
2016,thompkl01,Klay Thompson,GSW,SG,80,2666,23.9,4.1,2.2,0.8,0.7,1.9,2.1,0.47,0.425,0.569,16.5,0.182,0.469,0.425,0.92,0.013,1.0,79.0,20.0,0.0,0.0,12.7,384
2016,thomptr01,Tristan Thompson,CLE,PF,82,2269,10.2,11.7,1.0,0.6,0.8,1.0,3.2,0.588,,0.588,2.4,0.695,0.0,,,0.255,0.0,0.0,0.0,22.0,78.0,5.1,165
2016,thornma01,Marcus Thornton,2TM,SG,61,1109,19.2,4.9,2.8,1.5,0.1,1.7,2.9,0.399,0.337,0.482,16.7,0.192,0.498,0.337,0.857,0.0,3.0,86.0,11.0,0.0,0.0,0.1,195
2016,thornma01,Marcus Thornton,2TM,SG,61,1109,19.2,4.9,2.8,1.5,0.1,1.7,2.9,0.399,0.337,0.482,16.7,0.192,0.498,0.337,0.857,0.0,2.0,86.0,12.0,0.0,0.0,-1.2,155
